1/13/95,INTZ,33,313,1,1,2,1,D,92
1/13/95,MSB,3.75,311,1,1,1,1,D,100
1/13/95,LRTR,3.25,415,1,1,3,4,R,83
1/13/95,PRK,46.13,313,1,1,3,1,D,83
1/16/95,ABL,34.25,313,1,1,1,1,D,100
1/16/95,FEP,25.88,311,1,1,3,1,D,83
1/16/95,LRTR,3.5,417,1,1,3,4,R,83
1/16/95,SCHW,39.25,313,1,2,1,1,D,92
1/17/95,ABL,34.5,313,1,1,1,1,D,100
1/17/95,BRK.A,23750,311,1,1,1,1,D,100
1/17/95,INTZ,34.5,313,1,1,3,1,D,83
1/17/95,DY,4,311,1,1,2,1,D,92
1/17/95,PRK,48.38,313,1,1,3,1,D,83
1/17/95,TWMC,7,417,1,1,3,4,R,83
1/18/95,FUR,8.13,311,1,1,2,1,D,92
1/18/95,INTZ,35.75,313,1,1,3,1,D,83
1/18/95,JAH,21,311,1,2,2,1,D,83
1/18/95,PRK,48.75,313,1,1,3,1,D,83
1/18/95,TWMC,6.75,417,1,1,3,4,R,83
1/19/95,TV,22.75,417,1,1,3,4,R,83
1/19/95,FUR,8.38,313,1,1,1,1,D,100
1/19/95,JAH,21,313,1,2,2,1,D,83
1/19/95,TWMC,6.5,417,1,1,3,4,R,83
1/20/95,TWMC,6.25,417,1,1,3,4,R,83
1/20/95,DTRX,9.25,417,1,1,3,4,R,83
1/20/95,HEVV,11,313,1,1,3,1,D,83
1/24/95,DXR,7.5,311,1,1,1,1,D,100
1/24/95,HEVV,12,313,1,1,1,1,D,100
1/25/95,PRK,51.25,311,1,1,1,1,D,100
1/25/95,AAN,13.75,311,1,2,2,1,D,83
1/26/95,PRK,51.75,313,1,1,1,1,D,100
1/26/95,SBIB,19,313,1,1,3,1,D,83
1/26/95,TARO,8.5,311,1,2,2,1,D,83
1/27/95,DXR,7.75,313,1,1,1,1,D,100
1/27/95,RKT,19.25,313,1,1,2,1,D,92
