date,next_date,symbol,close,kno,w,h,e,n,rd,pct,cr,bsval1,bsval2,bsval3,bsval4
08/09/2013,08/12/2013,RAI,50.64,313,0,6,0,5,D,17,21, , , , 
08/09/2013,08/12/2013,ROK,98.72,313,0,2,0,1,D,50,26, , ,L,L
08/09/2013,08/12/2013,STJ,53.85,313,0,3,0,1,D,33,26, , , ,L
08/09/2013,08/12/2013,TXN,39.78,313,0,3,0,1,D,33,26, , , ,L
08/09/2013,08/12/2013,WAT,103.41,313,0,6,0,1,D,17,24,S, ,L, 
08/12/2013,08/13/2013,ACT,133.24,313,0,6,0,1,D,17,24, , , , 
08/12/2013,08/13/2013,ADM,38.56,313,0,2,3,1,D,50,25, , ,L,L
08/12/2013,08/13/2013,ADS,206.70,313,0,1,0,1,D,67,27, , ,L,L
08/12/2013,08/13/2013,BBT,35.57,313,0,6,5,5,D,22,18, , , , 
08/12/2013,08/13/2013,CTAS,49.09,313,2,3,2,1,D,67,26, ,E,L,L
08/12/2013,08/13/2013,DD,59.88,313,0,3,0,1,D,33,26, , , ,L
08/12/2013,08/13/2013,GIS,52.49,313,0,4,0,5,D,27,22, , , ,L
08/12/2013,08/13/2013,GME,49.48,313,0,3,0,1,D,33,26, , , ,L
08/12/2013,08/13/2013,GT,19.38,692,0,2,0,1,D,50,22,S, , ,L
08/12/2013,08/13/2013,HAR,70.92,381,1,1,1,1,D,100,29,S,E,L,L
08/12/2013,08/13/2013,JBL,23.89,692,0,2,0,1,D,50,22,S, , ,L
08/12/2013,08/13/2013,KORS,72.00,313,0,3,2,1,D,50,25, , ,L,L
08/12/2013,08/13/2013,KR,38.96,313,0,4,0,1,D,27,25, , , ,L
08/12/2013,08/13/2013,RAI,50.50,313,0,7,0,5,D,15,21, , , , 
08/12/2013,08/13/2013,ROK,98.88,313,0,2,0,1,D,50,26, , , ,L
08/12/2013,08/13/2013,STJ,53.60,313,0,3,0,1,D,33,26, , , ,L
08/12/2013,08/13/2013,TXN,39.71,313,0,3,0,1,D,33,26, , , ,L
08/13/2013,08/14/2013,ACT,134.64,313,0,5,0,1,D,20,25, , , ,L
08/13/2013,08/14/2013,ADM,38.63,313,0,2,4,1,D,46,24, , ,L,L
08/13/2013,08/14/2013,ADS,207.75,313,0,1,0,1,D,67,27, , ,L,L
08/13/2013,08/14/2013,BBT,35.87,313,0,5,0,5,D,20,22, , , , 
08/13/2013,08/14/2013,CAH,52.19,692,0,3,0,1,D,33,21, , ,L,L
08/13/2013,08/14/2013,CMI,127.52,692,4,3,0,1,D,36,20,S,E, ,L
08/13/2013,08/14/2013,CTAS,49.29,313,0,3,2,1,D,50,25, , ,L,L
08/13/2013,08/14/2013,DD,59.71,313,0,3,0,1,D,33,26, , , ,L
08/13/2013,08/14/2013,GME,49.24,313,0,3,0,1,D,33,26, , , ,L
08/13/2013,08/14/2013,HRL,43.81,692,0,3,0,1,D,33,21, , , ,L
08/13/2013,08/14/2013,KORS,72.40,313,0,3,3,1,D,40,24, , ,L,L
08/13/2013,08/14/2013,KR,39.14,313,0,4,0,1,D,27,25, , , ,L
08/13/2013,08/14/2013,MKC,73.22,661,0,6,0,2,D,17,10, , , , 
08/13/2013,08/14/2013,MU,14.97,692,4,5,2,1,D,48,14,S,E,L, 
08/13/2013,08/14/2013,PDCO,42.60,692,1,2,5,1,D,68,20,S,E,L,L
08/13/2013,08/14/2013,STJ,53.30,313,0,3,0,1,D,33,26, , , ,L
08/13/2013,08/14/2013,TXN,39.76,313,0,3,0,1,D,33,26, , , ,L
08/14/2013,08/15/2013,ACT,137.94,313,0,4,4,1,D,32,21,S, , ,L
08/14/2013,08/15/2013,ADM,38.54,313,0,3,5,1,D,32,21, , , ,L
08/14/2013,08/15/2013,ADS,205.39,313,0,2,0,1,D,50,26, , , ,L
08/14/2013,08/15/2013,BBT,35.70,313,0,6,0,5,D,17,21, , , , 
08/14/2013,08/15/2013,CTAS,49.29,313,0,3,3,1,D,40,24, , , ,L
08/14/2013,08/15/2013,DD,59.37,313,0,3,0,1,D,33,26, , , ,L
08/14/2013,08/15/2013,GME,48.69,313,0,4,0,1,D,27,25, , , , 
08/14/2013,08/15/2013,KORS,72.00,313,0,3,3,1,D,40,24, , , ,L
08/14/2013,08/15/2013,KR,38.82,313,0,5,0,5,D,20,22, , , ,L
08/14/2013,08/15/2013,ORCL,33.57,661,0,6,0,8,D,17,11, , , ,L
08/14/2013,08/15/2013,STJ,53.38,313,0,3,0,1,D,33,26, , , ,L
08/15/2013,08/16/2013,ACT,134.87,313,0,5,0,1,D,20,25, , , , 
08/15/2013,08/16/2013,ADM,37.03,313,0,5,5,5,D,24,18,B,U, , 
08/15/2013,08/16/2013,BBT,35.32,313,0,7,0,5,D,15,21,B, , , 
08/15/2013,08/16/2013,CTAS,48.96,313,0,3,0,1,D,33,26, , , ,L
08/15/2013,08/16/2013,DD,58.74,313,0,4,0,1,D,27,25,B, , ,L
08/15/2013,08/16/2013,GME,47.69,313,0,5,0,1,D,20,25, , , , 
08/15/2013,08/16/2013,KORS,71.23,313,0,3,3,1,D,40,24, , , ,L
08/15/2013,08/16/2013,STJ,52.14,313,0,4,5,1,D,28,21,B, , ,L
08/15/2013,08/16/2013,TXN,38.65,313,0,5,3,5,D,32,18,B,U, ,L
08/16/2013,08/19/2013,ACT,134.52,313,0,6,0,1,D,17,24,B, , , 
08/16/2013,08/19/2013,ADM,37.25,313,0,5,0,5,D,20,22,B,U, , 
08/16/2013,08/19/2013,BBT,35.53,313,0,6,5,5,D,22,18, , , , 
08/16/2013,08/19/2013,CTAS,48.75,313,0,4,5,1,D,28,21,B, , ,L
08/16/2013,08/19/2013,GME,47.58,313,0,5,0,1,D,20,25, , , , 
08/16/2013,08/19/2013,STJ,51.47,313,0,5,5,1,D,24,21,B,U, ,L
08/16/2013,08/19/2013,TXN,38.74,313,0,5,3,5,D,32,18, ,U, ,L
08/19/2013,08/20/2013,ACT,134.53,313,0,6,0,1,D,17,24, , , , 
08/19/2013,08/20/2013,ADM,36.58,313,0,7,5,5,D,21,19, ,U, , 
08/19/2013,08/20/2013,BBT,35.49,313,0,6,5,5,D,22,18, , , , 
08/19/2013,08/20/2013,CTAS,48.12,313,0,6,3,5,D,30,18,B,U, , 
08/19/2013,08/20/2013,GME,47.70,313,0,5,0,1,D,20,25, , , , 
08/19/2013,08/20/2013,STJ,51.44,313,0,6,4,1,D,26,21, ,U, ,L
08/19/2013,08/20/2013,TXN,38.44,313,0,6,3,5,D,30,18, ,U, ,L
08/20/2013,08/21/2013,ACT,135.05,313,0,6,0,1,D,17,24, , , ,L
08/20/2013,08/21/2013,ADM,36.59,313,0,7,4,5,D,25,18, ,U, , 
08/20/2013,08/21/2013,BBT,35.64,313,0,6,5,5,D,22,18, , , , 
08/20/2013,08/21/2013,CTAS,48.51,313,0,5,3,1,D,32,21, ,U, , 
08/20/2013,08/21/2013,GME,48.24,313,0,5,0,1,D,20,25, , , , 
08/20/2013,08/21/2013,STJ,52.09,313,0,5,4,1,D,28,21, , , ,L
08/21/2013,08/22/2013,ACT,133.57,313,0,6,5,1,D,22,21, , , , 
08/21/2013,08/22/2013,ADM,36.30,313,0,7,5,5,D,21,19, , ,Y, 
08/21/2013,08/22/2013,BBT,35.34,313,0,7,5,5,D,21,19, , , , 
08/21/2013,08/22/2013,CTAS,48.32,313,0,5,3,5,D,32,18, , , , 
08/21/2013,08/22/2013,GME,47.62,313,0,6,0,1,D,17,24, , , , 
08/21/2013,08/22/2013,STJ,51.60,313,0,6,4,1,D,26,21, , , , 
08/22/2013,08/23/2013,ACT,134.70,313,0,6,0,1,D,17,24, , , , 
08/22/2013,08/23/2013,ADM,36.07,313,0,8,0,5,D,13,20, ,U,Y, 
08/22/2013,08/23/2013,BBT,35.91,313,0,6,3,5,D,30,18, , , , 
08/22/2013,08/23/2013,CTAS,48.65,313,0,5,3,5,D,32,18, , , , 
08/22/2013,08/23/2013,GME,51.91,313,4,3,4,1,D,43,21,S,E, ,L
08/22/2013,08/23/2013,LOW,47.39,692,4,3,1,1,D,63,20,S,E, ,L
08/22/2013,08/23/2013,MHFI,60.01,661,0,7,0,2,D,15,9, , , , 
08/22/2013,08/23/2013,STJ,51.93,313,0,5,0,1,D,20,25, , , , 
08/22/2013,08/23/2013,USB,37.40,661,0,6,5,2,D,22,8,S, , , 
08/23/2013,08/26/2013,ACT,133.89,313,0,6,0,1,D,17,24, , , , 
08/23/2013,08/26/2013,ADM,36.28,313,0,8,0,5,D,13,20, , ,Y, 
08/23/2013,08/26/2013,ADSK,38.91,851,4,3,2,2,D,55,10,S,E,L, 
08/23/2013,08/26/2013,BBT,35.76,313,0,6,5,5,D,22,18, , , , 
08/23/2013,08/26/2013,ESRX,64.84,661,0,8,0,2,D,13,8, , , , 
08/23/2013,08/26/2013,GME,51.62,313,4,3,4,1,D,43,21,S,E, ,L
08/23/2013,08/26/2013,LMT,126.00,311,4,3,3,1,D,47,23,S,E, ,L
08/23/2013,08/26/2013,NSC,74.46,661,0,9,0,9,D,12,11,S, , , 
08/23/2013,08/26/2013,PPL,30.88,851,0,8,5,8,D,20,9,S, , , 
08/23/2013,08/26/2013,STJ,51.92,313,0,6,0,1,D,17,24, , , , 
08/26/2013,08/27/2013,ACT,135.15,313,0,6,0,1,D,17,24, , , ,L
08/26/2013,08/27/2013,CTAS,48.68,313,0,5,0,5,D,20,22, , , , 
08/26/2013,08/27/2013,GME,52.38,313,0,3,4,1,D,36,23, ,E, ,L
08/26/2013,08/27/2013,LMT,125.19,313,0,3,3,5,D,40,21, , , ,L
08/26/2013,08/27/2013,NOV,73.34,661,0,6,0,2,D,17,10,S,E, , 
08/26/2013,08/27/2013,STJ,52.09,313,0,6,0,1,D,17,24, , , , 
08/27/2013,08/28/2013,GME,49.37,313,0,5,0,1,D,20,25,B, , , 
08/27/2013,08/28/2013,LMT,123.14,313,0,4,5,5,D,28,18,B, , ,L
08/27/2013,08/28/2013,STJ,50.45,313,0,8,5,1,D,20,22,B, , , 
08/28/2013,08/29/2013,ACT,132.11,313,0,7,5,1,D,21,22,B, , , 
08/28/2013,08/29/2013,GME,49.90,313,0,5,0,1,D,20,25,B, , , 
08/28/2013,08/29/2013,LMT,123.30,313,0,4,5,5,D,28,18, , , ,L
08/28/2013,08/29/2013,STJ,50.61,313,0,8,5,1,D,20,22,B, , , 
08/29/2013,08/30/2013,LMT,122.34,313,0,5,0,1,D,20,25, ,U, , 
08/29/2013,08/30/2013,NLSN,34.53,661,0,6,0,2,D,17,10,S, ,L, 
08/29/2013,08/30/2013,PLL,69.74,851,0,9,0,5,D,12,10, , , , 
08/29/2013,08/30/2013,STJ,50.60,313,0,8,5,1,D,20,22, , , , 
08/30/2013,09/03/2013,EQT,85.72,661,0,6,5,2,D,22,8, , , , 
08/30/2013,09/03/2013,LMT,122.42,313,0,5,0,5,D,20,22, , , , 
08/30/2013,09/03/2013,STJ,50.41,313,0,9,5,1,D,19,22, , , , 
09/03/2013,09/04/2013,MON,99.18,661,0,9,0,9,D,12,11,S, , , 
09/04/2013,09/05/2013,ACT,139.00,692,4,5,2,1,D,48,14,S,E, ,L
09/04/2013,09/05/2013,COP,67.66,691,0,5,5,5,D,24,11,S, , , 
09/04/2013,09/05/2013,COV,60.75,661,0,8,3,2,D,28,8,S, , , 
09/04/2013,09/05/2013,CTSH,75.70,851,0,5,3,2,D,32,10,S, , , 
09/04/2013,09/05/2013,ETFC,15.71,692,1,4,2,1,D,72,21,S,E,L,L
09/04/2013,09/05/2013,EW,71.36,851,0,7,0,0,D,15,10, , , , 
09/04/2013,09/05/2013,HAS,46.73,661,0,7,3,2,D,29,7,S, ,L, 
09/04/2013,09/05/2013,PSX,59.03,661,0,8,3,8,D,28,9,S, , , 
09/04/2013,09/05/2013,STJ,51.00,313,0,8,0,1,D,13,23, , , , 
09/04/2013,09/05/2013,VLO,36.88,851,0,7,0,9,D,15,11,S, , , 
09/05/2013,09/06/2013,HES,76.53,692,0,6,4,1,D,26,14, , , , 
09/05/2013,09/06/2013,STJ,50.96,313,0,9,0,1,D,12,23, , , , 
09/05/2013,09/06/2013,UNH,74.04,692,0,5,4,1,D,28,18,S, , , 
09/06/2013,09/09/2013,ADP,73.13,851,0,7,5,2,D,21,6,S,E, , 
09/06/2013,09/09/2013,EOG,161.72,692,0,4,3,5,D,36,17, , , ,L
09/06/2013,09/09/2013,LO,44.03,661,0,9,0,9,D,12,11,S,E, , 
09/06/2013,09/09/2013,NLSN,35.00,851,0,5,0,2,D,20,10,S, , ,L
09/06/2013,09/09/2013,NOV,78.01,311,1,3,4,1,D,63,25,S,E,L,L
09/06/2013,09/09/2013,WY,28.51,661,0,8,2,8,D,38,8,S,E, , 
09/09/2013,09/10/2013,ETN,66.75,661,0,9,4,2,D,23,10,S,E, , 
09/09/2013,09/10/2013,KMX,51.35,692,1,4,5,1,D,57,18,S,E,L,L
09/09/2013,09/10/2013,NOV,78.42,313,2,3,4,1,D,55,24, ,E,L,L
09/09/2013,09/10/2013,STJ,52.49,313,0,7,4,1,D,25,21,S,E, , 
09/09/2013,09/10/2013,XYL,26.78,661,0,7,3,8,D,29,8,S,E,L,N
09/10/2013,09/11/2013,BXP,106.62,661,0,7,5,8,D,21,9,S,E, , 
09/10/2013,09/11/2013,DAL,22.63,692,4,4,2,1,D,52,18,S,E,L, 
09/10/2013,09/11/2013,DOW,39.98,311,1,2,3,1,D,75,27,S,E,L,L
09/10/2013,09/11/2013,ETFC,17.10,381,1,2,2,1,D,83,27,S,E,L,L
09/10/2013,09/11/2013,FMC,69.28,692,0,3,5,1,D,32,19,S,E, , 
09/10/2013,09/11/2013,FRX,43.56,661,0,8,3,2,D,28,8, , , , 
09/10/2013,09/11/2013,GE,23.87,661,0,9,4,2,D,23,10,S,E, , 
09/10/2013,09/11/2013,GILD,62.86,692,0,5,0,1,D,20,19,S, , , 
09/10/2013,09/11/2013,IR,64.81,692,4,3,3,1,D,47,18,S,E,L, 
09/10/2013,09/11/2013,NKE,66.82,692,1,5,0,1,D,52,20,S,E,L,L
09/10/2013,09/11/2013,NOV,78.63,313,2,2,3,1,D,67,26, ,E,L,L
09/10/2013,09/11/2013,STJ,53.41,313,0,6,4,1,D,26,21, ,E, , 
09/10/2013,09/11/2013,TRV,82.54,661,0,8,2,9,D,38,11,S, , , 
09/10/2013,09/11/2013,UPS,88.07,661,0,7,5,2,D,21,8,S, , , 
09/10/2013,09/11/2013,WYNN,149.24,311,1,3,3,1,D,67,26,S,E,L,L
09/11/2013,09/12/2013,ACN,75.00,661,0,7,0,8,D,15,10,S, , , 
09/11/2013,09/12/2013,CELG,149.56,692,0,5,0,1,D,20,19, , , , 
09/11/2013,09/12/2013,CMG,423.48,691,0,5,5,5,D,24,11,S,E, , 
09/11/2013,09/12/2013,DOW,39.85,313,1,3,3,1,D,67,26,S,E,L,L
09/11/2013,09/12/2013,DVN,59.13,661,0,6,5,2,D,22,8, , , ,L
09/11/2013,09/12/2013,FDO,72.61,851,0,6,0,2,D,17,8, , , , 
09/11/2013,09/12/2013,MMM,118.71,692,4,5,4,1,D,37,14,S,E,L, 
09/11/2013,09/12/2013,NOV,78.73,313,0,2,3,1,D,50,25, , ,L,L
09/11/2013,09/12/2013,PCLN,981.56,691,0,5,0,2,D,20,11, , , ,L
09/11/2013,09/12/2013,PKI,37.95,692,2,3,0,1,D,50,21, ,E,L,L
09/11/2013,09/12/2013,WU,18.90,692,4,4,0,1,D,32,19,S,E,L, 
09/11/2013,09/12/2013,WYNN,150.87,313,1,2,3,1,D,75,27,S,E,L,L
09/12/2013,09/13/2013,ADS,208.05,692,0,4,0,5,D,27,17, ,E,L, 
09/12/2013,09/13/2013,CMI,133.05,311,2,3,3,1,D,58,25, ,E,L,L
09/12/2013,09/13/2013,DOW,38.86,313,0,4,5,5,D,28,18,B, , ,L
09/12/2013,09/13/2013,EOG,167.99,381,1,3,2,1,D,75,26,S,E,L,L
09/12/2013,09/13/2013,LEN,34.90,661,4,6,3,0,D,38,10,S,E,L, 
09/12/2013,09/13/2013,MA,667.52,311,4,2,3,1,D,55,24,S,E,L, 
09/12/2013,09/13/2013,NOV,77.95,313,0,3,3,1,D,40,24, , ,L,L
09/12/2013,09/13/2013,OXY,91.01,661,0,7,3,2,D,29,7, , , , 
09/12/2013,09/13/2013,WYNN,149.65,313,2,3,3,1,D,58,25, ,E,L,L
09/13/2013,09/16/2013,CMI,133.68,313,2,3,3,1,D,58,25, ,E,L,L
09/13/2013,09/16/2013,DOW,39.87,313,0,3,3,1,D,40,24, , ,L,L
09/13/2013,09/16/2013,MA,666.41,313,0,2,3,5,D,50,22, ,E,L, 
09/13/2013,09/16/2013,NOC,96.19,692,0,5,0,5,D,20,16, ,E, , 
09/13/2013,09/16/2013,NOV,78.24,313,0,3,3,1,D,40,24, , ,L,L
09/13/2013,09/16/2013,RTN,78.48,692,0,4,3,1,D,36,20, ,E, , 
09/13/2013,09/16/2013,WYNN,150.35,313,2,3,3,1,D,58,25, ,E,L,L
09/16/2013,09/17/2013,AMGN,117.18,692,4,4,3,1,D,43,14,S,E, ,L
09/16/2013,09/17/2013,CMI,133.85,313,0,3,3,1,D,40,24, , ,L,L
09/16/2013,09/17/2013,DOW,39.80,313,3,3,4,1,D,47,23,S, ,L,L
09/16/2013,09/17/2013,HES,77.92,851,0,6,5,5,D,22,11, , , , 
09/16/2013,09/17/2013,KLAC,61.09,691,0,5,5,5,D,24,11, , ,L, 
09/16/2013,09/17/2013,LLL,95.76,692,4,4,3,1,D,43,14,S,E,L, 
09/16/2013,09/17/2013,MA,671.00,313,0,2,3,5,D,50,22, ,E,L, 
09/16/2013,09/17/2013,NOV,78.73,313,0,3,3,1,D,40,24, , ,L,L
09/16/2013,09/17/2013,PHM,17.14,661,0,8,4,0,D,24,11,S, ,L, 
09/16/2013,09/17/2013,TYC,34.58,661,0,9,5,2,D,19,9,S, ,L, 
09/16/2013,09/17/2013,WYNN,149.98,313,0,3,3,1,D,40,24, , ,L, 
09/17/2013,09/18/2013,AA,8.26,661,0,6,5,0,D,22,11,S, ,L, 
09/17/2013,09/18/2013,AIZ,56.15,692,0,6,0,5,D,17,14, , , , 
09/17/2013,09/18/2013,CMI,131.96,313,0,4,4,1,D,32,21, , , ,L
09/17/2013,09/18/2013,DHI,19.95,661,0,8,0,0,D,13,11,S, ,L, 
09/17/2013,09/18/2013,DOW,39.71,313,0,3,5,5,D,32,18, , , ,L
09/17/2013,09/18/2013,DVA,59.10,661,4,6,4,8,D,35,9,S,E,L, 
09/17/2013,09/18/2013,GM,36.71,851,0,7,5,5,D,21,11, , , , 
09/17/2013,09/18/2013,ITW,75.49,692,0,5,0,1,D,20,19,S, ,L, 
09/17/2013,09/18/2013,MA,679.17,313,4,2,3,1,D,55,24,S,E,L, 
09/17/2013,09/18/2013,MSFT,32.93,661,0,9,0,9,D,12,11, , ,L, 
09/17/2013,09/18/2013,NKE,68.32,381,0,4,1,1,D,56,24, , ,L, 
09/17/2013,09/18/2013,NOV,78.90,313,0,3,0,5,D,33,23, , , ,L
09/17/2013,09/18/2013,SYK,71.35,692,4,6,0,1,D,26,14,S,E,L, 
09/17/2013,09/18/2013,TMO,93.29,692,0,6,2,5,D,40,16,S,E, , 
09/17/2013,09/18/2013,TXN,40.73,692,0,4,0,1,D,27,20, , , , 
09/17/2013,09/18/2013,WYNN,150.76,313,0,3,0,1,D,33,26, , ,L,L
09/17/2013,09/18/2013,YHOO,30.00,692,3,4,0,1,D,36,20,S, ,L,L
09/18/2013,09/19/2013,AEE,34.84,661,4,9,3,2,D,36,10,S,E,L, 
09/18/2013,09/19/2013,BIIB,246.35,311,1,3,4,1,D,63,25,S,E,L,L
09/18/2013,09/19/2013,CMI,133.72,313,0,3,3,1,D,40,24, , , ,L
09/18/2013,09/19/2013,CTSH,83.59,311,1,2,4,1,D,72,26,S,E,L,L
09/18/2013,09/19/2013,CVX,125.82,661,0,6,3,2,D,30,11,S, ,L, 
09/18/2013,09/19/2013,DOW,40.86,313,1,2,5,1,D,68,25,S,E,L,L
09/18/2013,09/19/2013,FIS,46.91,661,0,5,5,2,D,24,7, ,E,L, 
09/18/2013,09/19/2013,GLW,15.02,661,0,8,5,2,D,20,10,S,E, , 
09/18/2013,09/19/2013,GRMN,44.73,311,1,2,3,1,D,75,27,S,E,L,L
09/18/2013,09/19/2013,MA,687.64,313,1,1,3,1,D,83,28,S,E,L,L
09/18/2013,09/19/2013,MDT,54.08,661,0,9,0,2,D,12,7, , , , 
09/18/2013,09/19/2013,NLSN,36.94,311,1,2,3,1,D,75,27,S,E,L,L
09/18/2013,09/19/2013,NOV,79.51,313,0,3,0,5,D,33,23, , , ,L
09/18/2013,09/19/2013,PEG,33.90,661,4,7,1,2,D,54,7,S,E,L, 
09/18/2013,09/19/2013,PLD,39.16,661,4,6,4,8,D,35,9,S,E,L, 
09/18/2013,09/19/2013,SHW,182.04,661,0,5,4,2,D,28,11,S,E, , 
09/18/2013,09/19/2013,SRE,88.77,692,4,4,1,1,D,60,19,S,E,L, 
09/18/2013,09/19/2013,SWY,31.35,381,1,2,1,1,D,92,28,S,E,L,L
09/18/2013,09/19/2013,TJX,56.84,311,1,2,2,1,D,83,28,S,E,L,L
09/18/2013,09/19/2013,TWX,63.34,661,0,7,0,2,D,15,9, , , , 
09/18/2013,09/19/2013,UNP,159.50,661,0,8,5,2,D,20,10,S,E, , 
09/19/2013,09/20/2013,BIIB,247.98,313,1,3,3,1,D,67,26,S,E,L,L
09/19/2013,09/20/2013,CMI,135.25,313,3,3,3,1,D,50,24,S, ,L,L
09/19/2013,09/20/2013,CTSH,82.64,313,2,3,5,1,D,52,23, ,E,L,L
09/19/2013,09/20/2013,DOW,40.61,313,3,3,3,1,D,50,24,S, ,L,L
09/19/2013,09/20/2013,ETN,70.79,692,1,4,3,1,D,63,20,S,E,L,L
09/19/2013,09/20/2013,FMC,71.83,381,3,2,0,1,D,50,24,S, ,L,L
09/19/2013,09/20/2013,GRMN,44.98,313,2,2,1,1,D,83,28, ,E,L,L
09/19/2013,09/20/2013,KSS,52.83,851,0,7,5,2,D,21,6,S,E, , 
09/19/2013,09/20/2013,MA,686.37,313,2,1,0,1,D,70,27, ,E,L,L
09/19/2013,09/20/2013,NLSN,37.18,313,1,2,2,1,D,83,28,S,E,L,L
09/19/2013,09/20/2013,NOV,79.83,313,0,3,0,5,D,33,23, , , ,L
09/19/2013,09/20/2013,R,61.42,661,4,7,3,2,D,38,8,S,E,L, 
09/19/2013,09/20/2013,SRCL,117.11,661,0,7,3,2,D,29,7, ,E,L, 
09/19/2013,09/20/2013,TJX,56.72,313,1,3,3,1,D,67,26,S,E,L,L
09/19/2013,09/20/2013,YHOO,31.03,381,1,3,0,1,D,60,25,S,E,L,L
09/20/2013,09/23/2013,A,52.15,311,1,2,3,1,D,75,27,S,E,L,L
09/20/2013,09/23/2013,BIIB,248.13,313,0,3,2,1,D,50,25, , ,L,L
09/20/2013,09/23/2013,CMI,134.57,313,0,3,4,1,D,36,23, , , ,L
09/20/2013,09/23/2013,COP,71.00,381,0,3,2,1,D,50,24, ,E, ,L
09/20/2013,09/23/2013,CTSH,82.30,313,0,3,0,5,D,33,23, , , ,L
09/20/2013,09/23/2013,FDX,116.83,311,2,3,1,1,D,75,27, ,E,L,L
09/20/2013,09/23/2013,GRMN,43.61,313,0,3,2,5,D,50,22,B, , ,L
09/20/2013,09/23/2013,MA,685.74,313,2,2,0,1,D,60,26, ,E,L,L
09/20/2013,09/23/2013,NLSN,35.87,313,0,4,3,5,D,36,20,B, , ,L
09/20/2013,09/23/2013,NOV,78.81,313,0,3,4,5,D,36,20, , , ,L
09/20/2013,09/23/2013,PFE,28.97,661,0,8,5,8,D,20,11, , , , 
09/20/2013,09/23/2013,PNR,65.82,692,0,3,3,1,D,40,20, ,E,L, 
09/20/2013,09/23/2013,TJX,56.60,313,2,3,3,1,D,58,25, ,E,L,L
09/20/2013,09/23/2013,WYNN,155.22,311,2,2,3,1,D,67,26, ,E,L,L
09/23/2013,09/24/2013,A,51.67,313,2,2,3,1,D,67,26, ,E,L,L
09/23/2013,09/24/2013,BIIB,242.67,313,0,4,2,1,D,46,24, , , ,L
09/23/2013,09/24/2013,CMI,133.61,313,0,3,4,1,D,36,23, , , , 
09/23/2013,09/24/2013,CTSH,82.43,313,0,3,0,5,D,33,23, , , ,L
09/23/2013,09/24/2013,FDX,114.91,313,0,4,1,5,D,56,22, ,E, , 
09/23/2013,09/24/2013,GRMN,43.55,313,0,3,2,1,D,50,25,B, , ,L
09/23/2013,09/24/2013,MA,682.99,313,0,2,0,1,D,50,26, , ,L,L
09/23/2013,09/24/2013,NLSN,36.38,313,0,3,3,5,D,40,21,B, , ,L
09/23/2013,09/24/2013,NOV,78.50,313,0,3,4,5,D,36,20,B, , ,L
09/23/2013,09/24/2013,TJX,56.12,313,0,3,5,1,D,32,21, , ,L,L
09/23/2013,09/24/2013,WYNN,155.03,313,0,3,3,5,D,40,21, , , ,L
09/24/2013,09/25/2013,A,51.60,313,2,2,3,1,D,67,26, ,E,L,L
09/24/2013,09/25/2013,BIIB,243.54,313,0,4,2,1,D,46,24, , , ,L
09/24/2013,09/25/2013,BWA,102.32,692,0,4,0,1,D,27,20, , , , 
09/24/2013,09/25/2013,CMI,133.93,313,0,3,3,1,D,40,24, , , , 
09/24/2013,09/25/2013,CTSH,82.89,313,0,3,0,5,D,33,23, , , ,L
09/24/2013,09/25/2013,FDX,114.72,313,0,5,3,5,D,32,18,B, , , 
09/24/2013,09/25/2013,GCI,25.75,661,0,8,0,2,D,13,8, , , , 
09/24/2013,09/25/2013,GRMN,44.04,313,0,3,4,1,D,36,23, , , ,L
09/24/2013,09/25/2013,ITW,78.00,381,1,3,2,1,D,75,26,S,E,L,L
09/24/2013,09/25/2013,LRCX,51.00,851,0,6,5,5,D,22,11,S, , , 
09/24/2013,09/25/2013,MA,685.37,313,0,2,0,1,D,50,26, , ,L,L
09/24/2013,09/25/2013,NOV,78.68,313,0,3,5,5,D,32,18, , , ,L
09/24/2013,09/25/2013,WYNN,156.12,313,0,2,3,5,D,50,22, , , ,L
09/25/2013,09/26/2013,A,51.83,313,0,2,3,1,D,50,25, , ,L,L
09/25/2013,09/26/2013,BIIB,241.51,313,0,5,3,1,D,32,21, , , ,L
09/25/2013,09/26/2013,CMI,133.70,313,0,4,4,1,D,32,21, , , , 
09/25/2013,09/26/2013,CTSH,83.14,313,0,3,5,5,D,32,18, , , ,L
09/25/2013,09/26/2013,DNR,18.21,661,0,6,3,2,D,30,11,S,E, , 
09/25/2013,09/26/2013,FDX,113.57,313,0,5,5,5,D,24,18, ,U,L, 
09/25/2013,09/26/2013,GRMN,45.17,313,3,2,4,1,D,55,24,S, ,L,L
09/25/2013,09/26/2013,HRS,59.46,692,0,5,3,1,D,32,19,S, , , 
09/25/2013,09/26/2013,MA,671.94,313,0,3,4,5,D,36,20,B, , ,L
09/25/2013,09/26/2013,NLSN,36.56,313,0,3,0,5,D,33,23, , , ,L
09/25/2013,09/26/2013,WYNN,157.61,313,0,2,2,1,D,60,26, , , ,L
09/26/2013,09/27/2013,A,52.09,313,0,2,3,1,D,50,25, , ,L,L
09/26/2013,09/27/2013,CMI,134.19,313,0,3,0,1,D,33,26, , , ,L
09/26/2013,09/27/2013,CTSH,82.99,313,0,3,0,1,D,33,26, , , ,L
09/26/2013,09/27/2013,FDX,113.56,313,0,6,0,5,D,17,21, ,U,L, 
09/26/2013,09/27/2013,GRMN,45.42,313,1,2,0,1,D,70,27,S,E,L,L
09/26/2013,09/27/2013,MA,677.58,313,0,3,4,5,D,36,20, , , ,L
