line,6/13/95,PETM,28.75,313,1,2,2,1,D,83,0,0
line,6/14/95,AIV,19.88,313,1,2,1,1,D,92,0,0
line,6/15/95,APA,30.75,311,1,3,1,1,D,83,0,0
line,6/15/95,MCHP,34.25,311,1,2,1,1,D,92,0,0
line,6/16/95,CMCSA,18.63,311,1,1,1,1,D,100,0,0
line,6/16/95,APA,30.75,313,1,3,1,1,D,83,0,0
line,6/16/95,TXN,132.5,311,1,2,2,1,D,83,0,0
line,6/16/95,BSX,31.25,311,1,3,1,1,D,83,0,0
line,6/16/95,K,72.0,311,1,1,1,1,D,100,0,0
line,6/19/95,CMCSA,18.88,313,1,1,1,1,D,100,0,0
line,6/19/95,BSX,32.0,313,1,3,1,1,D,83,0,0
line,6/19/95,K,71.25,313,1,2,2,1,D,83,0,0
line,6/19/95,TXN,138.88,313,1,1,1,1,D,100,0,0
line,6/19/95,MCHP,36.25,313,1,1,1,1,D,100,0,0
line,6/19/95,MSFT,89.81,311,1,3,1,1,D,83,0,0
split,6/19/95,INTC,1.0,2.0
line,6/20/95,DOV,71.0,313,1,3,1,1,D,83,0,0
line,6/20/95,INTC,65.0,311,1,2,2,1,D,83,0,0
line,6/20/95,TMO,39.63,313,1,3,1,1,D,83,0,0
line,6/20/95,MCHP,38.0,313,1,1,1,1,D,100,0,0
line,6/20/95,TXN,142.5,313,1,1,1,1,D,100,0,0
line,6/20/95,MSFT,91.38,313,1,3,1,1,D,83,0,0
line,6/20/95,MU,57.75,313,1,2,2,1,D,83,0,0
split,6/20/95,HOT,6.0,1.0
line,6/21/95,DOV,71.0,313,1,3,1,1,D,83,0,0
line,6/21/95,AAPL,49.38,311,1,2,1,1,D,92,0,0
